frame,second,track_id,class_id,class_name,confidence,direction,center_x,center_y
6446,215,2102,1,car,0.8912420272827148,right,1277.771484375,569.2342224121094
6477,216,2118,1,car,0.8478125333786011,left,651.30419921875,560.556884765625
6522,217,2137,1,car,0.8994248509407043,right,1279.2745361328125,566.7831726074219
6555,218,2164,1,car,0.8628688454627991,right,1278.7586669921875,530.7679748535156
6576,219,2100,1,car,0.6148859858512878,left,652.3588562011719,883.7382507324219
6601,220,2166,1,car,0.8287326097488403,right,1277.3157958984375,274.81668853759766
6644,221,2157,1,car,0.8773144483566284,left,650.2784118652344,871.9184265136719
6704,223,2178,1,car,0.8056209087371826,right,1279.4393920898438,566.1360168457031
6726,224,2165,1,car,0.8816429376602173,left,650.4678344726562,872.1318969726562
6733,224,2236,1,car,0.8470126986503601,right,1277.8603515625,528.3776550292969
6759,225,2206,1,car,0.8787983059883118,right,1278.1198120117188,570.0127563476562
6781,226,2263,1,car,0.8549175262451172,bottom,1315.9944458007812,898.6929931640625
6807,227,2241,1,car,0.8919473886489868,right,1278.49169921875,558.9350280761719
6838,228,2258,1,car,0.766754150390625,right,1276.5690307617188,528.24462890625
6851,228,2287,1,car,0.8347001671791077,bottom,1312.8955688476562,898.9547424316406
6890,229,2269,1,car,0.8665693402290344,right,1279.0933227539062,534.0546264648438
7048,235,2325,1,car,0.6668900847434998,bottom,1335.6073608398438,899.0740661621094
7095,236,818,1,car,0.9119872450828552,top,803.5193481445312,250.4257049560547
7107,237,1572,1,car,0.8521445393562317,bottom,1044.1268920898438,899.6932678222656
7111,237,666,1,car,0.8613154888153076,top,844.1656799316406,250.86221313476562
7116,237,1524,1,car,0.7927542328834534,bottom,1126.9828491210938,899.9450073242188
7120,237,665,1,car,0.9266209006309509,top,884.0547180175781,251.7363510131836
7122,237,841,1,car,0.8201016187667847,bottom,1084.1740112304688,898.3144226074219
7162,238,676,1,car,0.893259584903717,top,918.7673950195312,250.34870147705078
7178,239,1300,1,car,0.8872488737106323,top,802.7487487792969,252.9929428100586
7184,239,1710,1,car,0.9034873247146606,bottom,1084.2958374023438,899.6351928710938
7188,239,704,1,car,0.7689542174339294,top,881.5690002441406,251.4600372314453
7191,239,1757,1,car,0.8617366552352905,bottom,1127.3026733398438,899.524169921875
7228,241,713,1,car,0.9030030965805054,top,845.5791320800781,250.47632598876953
7230,241,2378,1,car,0.843285858631134,bottom,1297.2962646484375,899.2564086914062
7238,241,1333,1,car,0.8892561197280884,top,806.1526794433594,251.16322326660156
7250,241,2320,1,car,0.7865913510322571,bottom,1124.9134521484375,899.8892517089844
7257,242,2381,1,car,0.8624575734138489,bottom,1085.1647338867188,898.7967529296875
7260,242,719,1,car,0.8945353627204895,top,921.5261840820312,250.3750762939453
7263,242,1717,1,car,0.8249157071113586,bottom,1045.64208984375,899.2419128417969
7279,242,896,1,car,0.8857982754707336,top,843.5108642578125,252.09678649902344
7296,243,2391,1,car,0.8982477188110352,bottom,1300.8776245117188,899.9630126953125
7307,243,731,1,car,0.9236936569213867,top,877.4065551757812,251.9342269897461
7320,244,2398,1,car,0.8276383280754089,bottom,1128.2498168945312,899.0945129394531
7323,244,2402,1,car,0.8834392428398132,bottom,1083.80517578125,897.7376403808594
7336,244,2397,1,car,0.7715319991111755,bottom,1044.7862548828125,899.8536987304688
7338,244,756,1,car,0.9199127554893494,top,919.013671875,250.1719970703125
7370,245,2401,1,car,0.8902094960212708,top,838.4838256835938,252.24798583984375
7374,246,2414,1,car,0.7853714227676392,top,876.8998107910156,252.12557220458984
7390,246,2437,1,car,0.8267639875411987,bottom,1123.6400146484375,899.398681640625
7391,246,2446,1,car,0.9027283787727356,bottom,1083.3139038085938,898.27587890625
7403,247,2442,1,car,0.7256847023963928,bottom,1044.3997802734375,898.4298706054688
7429,247,2445,1,car,0.9104388952255249,top,876.4886779785156,250.51776885986328
7442,248,2405,1,car,0.8501628637313843,top,919.5830993652344,251.9457778930664
7443,248,2447,1,car,0.9155957102775574,top,836.1715393066406,250.8317642211914
7458,248,2470,1,car,0.8464620113372803,bottom,1043.1246337890625,899.8570556640625
7467,249,2486,1,car,0.8887991309165955,bottom,1083.4314575195312,896.5592041015625
7483,249,2473,1,car,0.9018433094024658,top,879.7617797851562,252.83641052246094
7494,250,2448,1,car,0.9245032668113708,top,916.4676818847656,251.73587036132812
7507,250,2501,1,car,0.8138583898544312,bottom,1046.5986938476562,899.0769348144531
7518,250,2416,1,car,0.7274117469787598,right,1279.1998291015625,267.1127471923828
7549,251,2480,1,car,0.8813343048095703,top,921.660888671875,250.60584259033203
7558,252,2492,0,bus,0.903984785079956,top,827.6941223144531,250.7753143310547
7562,252,2528,1,car,0.8735913038253784,bottom,1043.2701416015625,898.6495056152344
7577,252,2526,1,car,0.9294796586036682,top,873.0853576660156,251.8712387084961
7592,253,2546,1,car,0.8418542742729187,bottom,1087.656494140625,898.4490051269531
7620,254,2556,1,car,0.7769086956977844,bottom,1044.934326171875,898.2167053222656
7622,254,2521,1,car,0.925128698348999,top,919.2502136230469,250.03844451904297
7626,254,2535,1,car,0.8017709851264954,top,617.1430053710938,251.28941345214844
7634,254,2549,1,car,0.946086049079895,top,872.1378479003906,251.37611389160156
7637,254,2554,1,car,0.9075437188148499,top,828.3766479492188,251.0521469116211
7669,255,2565,1,car,0.8775915503501892,bottom,1083.71630859375,897.4497680664062
7673,256,2573,1,car,0.8395478129386902,bottom,1046.51953125,899.3432006835938
7687,256,2550,1,car,0.8762474060058594,top,912.7648620605469,251.32144927978516
7691,256,2570,1,car,0.8913785219192505,top,871.1207885742188,250.3549041748047
7732,257,2560,1,car,0.9076024293899536,top,917.7663269042969,251.46823120117188
7742,258,2593,1,car,0.9396750330924988,top,874.63720703125,250.03880310058594
7760,258,2599,1,car,0.8940134048461914,bottom,1085.6336669921875,897.5316772460938
7764,259,2586,0,bus,0.9118087887763977,top,830.0588073730469,251.73944091796875
7767,259,2548,1,car,0.8821559548377991,right,1278.3445434570312,275.7157516479492
7778,259,2579,1,car,0.8841471672058105,top,918.6363830566406,250.00360870361328
7825,261,2641,1,car,0.8658338785171509,bottom,1127.1419067382812,897.3159484863281
7847,261,2609,1,car,0.8626012206077576,top,913.5979919433594,251.0659408569336
7847,261,2648,1,car,0.8974077701568604,bottom,1088.3649291992188,898.9100341796875
7855,262,2631,1,car,0.9175376296043396,top,874.9751892089844,250.46952056884766
7862,262,2655,1,car,0.8697407841682434,bottom,1047.5555419921875,898.4573669433594
7898,263,2642,1,car,0.8293295502662659,top,612.79638671875,250.0874786376953
7908,263,2666,1,car,0.8965688347816467,bottom,1082.7776489257812,899.230712890625
7910,263,2661,1,car,0.9032868146896362,top,876.7862854003906,251.2816390991211
7931,264,2674,1,car,0.8743702173233032,top,834.6893005371094,251.9013671875
7933,264,2658,1,car,0.8856848478317261,top,917.3175048828125,251.46697998046875
7946,265,2662,1,car,0.8810005784034729,top,605.443115234375,250.31277465820312
7977,266,2677,1,car,0.9296550154685974,top,876.5098571777344,252.09095764160156
7977,266,2695,1,car,0.8396168947219849,bottom,1042.7664794921875,899.5947875976562
7982,266,2669,1,car,0.9151236414909363,top,919.2705688476562,251.41848754882812
7994,266,2208,1,car,0.8572016358375549,left,650.273193359375,866.306884765625
8003,267,2673,1,car,0.9141771197319031,top,605.7738647460938,250.5175018310547
8042,268,2704,1,car,0.8954454064369202,top,874.9188842773438,251.08026123046875
8067,269,2754,1,car,0.8392106890678406,bottom,1049.3596801757812,899.4209289550781
8083,269,2723,1,car,0.8722167015075684,top,917.04052734375,250.2126922607422
8087,269,2740,1,car,0.8884528875350952,top,803.9060668945312,250.9089584350586
8088,269,2712,1,car,0.8516607284545898,top,612.0285034179688,251.30020904541016
8093,270,2736,1,car,0.8821485638618469,top,876.6065673828125,251.24369049072266
8140,271,2786,1,car,0.9016906023025513,top,832.9119262695312,253.0214080810547
8145,271,2757,1,car,0.9269184470176697,top,913.390625,251.97284698486328
8151,271,2775,1,car,0.9024092555046082,top,872.353515625,251.86070251464844
8160,272,2816,0,bus,0.8355160355567932,bottom,1123.8652954101562,899.4358825683594
8170,272,2670,1,car,0.8223257064819336,right,1279.6360473632812,274.5402603149414
8186,273,2843,1,car,0.8323476910591125,top,831.8957214355469,250.80677795410156
8196,273,2814,1,car,0.7858075499534607,top,875.2614135742188,250.81365966796875
8223,274,2840,1,car,0.8780227899551392,top,915.7538452148438,250.99410247802734
8249,275,2788,1,car,0.8414652943611145,top,619.8672790527344,250.43720245361328
8253,275,2872,1,car,0.858579695224762,top,831.2229309082031,250.664306640625
8295,276,2887,1,car,0.9278721213340759,top,872.7899169921875,252.6463394165039
8296,276,2888,1,car,0.8107286691665649,top,914.1035461425781,251.85519409179688
8311,277,2854,1,car,0.8439546823501587,top,607.6822509765625,250.0328140258789
8347,278,2898,1,car,0.8552979230880737,top,870.8249206542969,252.5276641845703
8419,280,2749,1,car,0.8768001198768616,right,1279.402099609375,272.13114166259766
8434,281,2914,1,car,0.9044307470321655,top,608.6561279296875,251.1634979248047
8514,284,2958,1,car,0.8839754462242126,top,610.4671325683594,251.37818145751953
8522,284,1200,0,bus,0.8817601799964905,bottom,1003.1859436035156,898.8884887695312
8548,285,1164,1,car,0.8815749287605286,top,965.9911499023438,251.1679458618164
8557,285,1284,1,car,0.7228196263313293,bottom,955.0655212402344,899.1480712890625
8623,287,3006,1,car,0.8007003664970398,bottom,998.8831176757812,898.2737426757812
8644,288,1195,1,car,0.8654971718788147,top,962.905029296875,250.70897674560547
8671,289,1790,1,car,0.6235694289207458,bottom,957.5213623046875,898.9732666015625
8696,290,2993,1,car,0.8334974646568298,top,602.563720703125,250.5089111328125
8712,290,1234,1,car,0.8654837608337402,top,969.8090209960938,250.8790283203125
8712,290,3046,1,car,0.8855026960372925,bottom,1000.7264099121094,899.0346374511719
8759,292,3035,1,car,0.7747220396995544,bottom,959.291748046875,898.9465942382812
8767,292,3037,1,car,0.8410506248474121,top,604.1373596191406,250.70883178710938
8783,293,3101,1,car,0.8152526617050171,bottom,997.8478393554688,899.6747131347656
8794,293,3053,1,car,0.8979253172874451,top,966.5223999023438,251.36244201660156
8820,294,3104,1,car,0.5505467653274536,bottom,958.3120422363281,899.6119689941406
8833,294,3152,1,car,0.7048018574714661,bottom,996.6949768066406,898.1282043457031
8846,295,3045,1,car,0.8005324006080627,left,650.6218872070312,872.591552734375
8877,296,3133,1,car,0.8864695429801941,top,970.3426513671875,250.39036560058594
8903,297,3173,1,car,0.8731769919395447,bottom,956.635498046875,899.4434509277344
8929,297,3190,1,car,0.8443788886070251,top,588.4249572753906,251.31281280517578
8937,298,2944,1,car,0.3812714219093323,right,1274.4950561523438,250.27980041503906
8951,298,3197,1,car,0.8106723427772522,top,968.7646789550781,250.7286148071289
8958,298,3202,1,car,0.8560903072357178,bottom,959.9616394042969,898.9364624023438
9020,300,3234,1,car,0.7028807401657104,bottom,957.6024780273438,899.0577697753906
9022,301,3219,1,car,0.8593862056732178,top,964.625244140625,250.66019439697266
9087,303,3258,1,car,0.862923264503479,top,965.2001647949219,250.62289428710938
9087,303,3260,1,car,0.8911770582199097,bottom,956.0074768066406,899.7868041992188
9088,303,3312,1,car,0.3771185278892517,top,906.8407897949219,250.07933807373047
9098,303,3193,1,car,0.8394971489906311,left,650.3852233886719,868.1242980957031
9152,305,3310,1,car,0.8725723624229431,bottom,961.3508605957031,899.6709289550781
9165,305,3235,1,car,0.8232598900794983,left,650.7073974609375,857.6701354980469
9196,306,3359,1,car,0.8741412162780762,bottom,996.0555419921875,898.4604797363281
9218,307,3340,1,car,0.8695776462554932,top,968.2451171875,251.59027099609375
9230,307,3251,1,car,0.8162047266960144,left,650.5426330566406,861.5850830078125
9261,309,3350,1,car,0.7713847160339355,top,619.1839599609375,251.50243377685547
9279,309,3372,1,car,0.8231014609336853,top,968.8270568847656,251.01858520507812
9311,310,3334,1,car,0.7072421312332153,left,651.5719299316406,864.1395263671875
9316,310,3395,1,car,0.6822585463523865,top,964.2045593261719,251.88117218017578
9358,312,3423,1,car,0.8328282833099365,top,973.8830261230469,250.23798370361328
9394,313,3357,1,car,0.7762545943260193,left,650.8793334960938,863.9412536621094
9455,315,3491,1,car,0.2870289385318756,right,1279.2515258789062,296.7698974609375
9537,318,1936,1,car,0.7724669575691223,left,651.7470397949219,685.2165222167969
9540,318,2488,1,car,0.8813199996948242,right,1278.4259033203125,406.3363800048828
9543,318,1939,1,car,0.9146324992179871,right,1279.2471313476562,479.8623046875
9547,318,1931,1,car,0.8892993927001953,right,1279.739501953125,445.5898895263672
9556,318,3421,1,car,0.5635663270950317,left,650.0856018066406,864.1190185546875
9562,319,1866,1,car,0.8556787967681885,left,650.7967834472656,608.9797973632812
9573,319,1872,1,car,0.8276216983795166,left,651.5291137695312,652.9576721191406
9581,319,1977,1,car,0.7190414071083069,left,651.9048461914062,687.7019958496094
9611,320,2626,1,car,0.771649956703186,right,1277.4998168945312,407.4989013671875
9617,320,1972,1,car,0.7838559746742249,right,1278.3736572265625,482.3017883300781
9617,320,2217,1,car,0.8675265908241272,right,1277.14453125,447.0748291015625
9643,321,3427,1,car,0.7790960073471069,left,650.0157775878906,863.0195617675781
9652,322,2011,1,car,0.8412572145462036,left,653.0105895996094,690.4293823242188
9653,322,1989,1,car,0.796727180480957,left,651.3890075683594,604.7705078125
9655,322,1932,1,car,0.8519738912582397,left,650.4130554199219,649.4355163574219
9712,324,2915,1,car,0.8458763957023621,right,1279.1332397460938,407.1711730957031
9718,324,2060,1,car,0.5637898445129395,left,652.6899108886719,604.6761169433594
9720,324,1991,1,car,0.682163417339325,left,650.6830749511719,647.3700866699219
9725,324,3473,1,car,0.7707459926605225,left,650.8514099121094,856.9932556152344
9730,324,1998,1,car,0.7864537239074707,right,1278.12109375,481.77137756347656
9764,325,2022,1,car,0.3497146666049957,left,656.8254699707031,689.6575317382812
9768,325,2974,1,car,0.6629038453102112,right,1278.2793579101562,407.41343688964844
9774,326,2005,1,car,0.8682277202606201,left,650.5142517089844,647.2039489746094
9774,326,2115,1,car,0.75865638256073,left,651.5509338378906,605.2403869628906
9779,326,2409,1,car,0.8535136580467224,right,1279.6154174804688,447.2324981689453
9819,327,2084,1,car,0.27755022048950195,left,656.4752197265625,687.6976318359375
9827,327,2027,1,car,0.7154437899589539,left,652.3471984863281,644.5690612792969
9836,328,2551,1,car,0.932671844959259,right,1279.0825805664062,449.8527526855469
9838,328,2991,1,car,0.8875991106033325,right,1278.232421875,409.27508544921875
9838,328,3515,1,car,0.689978837966919,left,650.2629699707031,866.4547424316406
9871,329,2037,1,car,0.67779940366745,right,1279.5562133789062,484.0825653076172
9877,329,2063,1,car,0.7826771140098572,left,652.2962951660156,650.0768432617188
9877,329,2132,1,car,0.5886441469192505,left,651.2735900878906,686.9941101074219
9889,329,2569,1,car,0.858782947063446,right,1279.466064453125,448.5281677246094
9954,332,2069,1,car,0.9280480742454529,right,1277.8726806640625,485.47654724121094
9954,332,2123,1,car,0.7882692813873291,left,653.0064086914062,647.4081726074219
9956,332,2613,1,car,0.9049980640411377,right,1279.4969482421875,447.256103515625
9959,332,2186,1,car,0.7200412154197693,left,650.1159057617188,609.5375366210938
9972,332,3018,1,car,0.8025633692741394,right,1279.7947998046875,281.4037322998047
9996,333,2389,1,car,0.5959812998771667,left,650.1781311035156,686.737060546875
10003,333,2211,1,car,0.6431013941764832,left,650.8240661621094,607.5761108398438
10015,334,2714,1,car,0.8939456343650818,right,1277.091552734375,448.9703369140625
10019,334,2182,1,car,0.49862560629844666,left,654.4963073730469,651.5931396484375
10030,334,2120,1,car,0.8297790884971619,right,1277.7120971679688,489.9126739501953
10045,335,3646,1,car,0.2796964645385742,left,658.3040161132812,684.8180541992188
10057,335,2246,1,car,0.7754195332527161,left,652.3226623535156,603.814208984375
10058,335,3778,1,car,0.805206835269928,bottom,1304.4503784179688,899.5481262207031
10063,335,3644,1,car,0.6058372855186462,left,653.31201171875,649.0711669921875
10075,336,2837,1,car,0.9016283750534058,right,1278.3331298828125,455.0373077392578
10092,336,3707,1,car,0.3293217718601227,left,659.6117858886719,688.4358215332031
10096,336,3661,1,car,0.81953364610672,left,653.1985168457031,609.1890563964844
10137,338,3733,1,car,0.6109116673469543,left,651.0938110351562,649.3736572265625
10144,338,2169,1,car,0.8664517402648926,right,1277.681640625,483.0238952636719
10144,338,3772,1,car,0.5849969983100891,left,650.3222045898438,689.5188903808594
10147,338,3734,1,car,0.7837005257606506,left,654.2738647460938,605.8334655761719
10191,340,3822,1,car,0.37469932436943054,left,655.1453857421875,607.5830688476562
10198,340,3116,1,car,0.7561970949172974,right,1279.447021484375,287.926025390625
10208,340,3743,1,car,0.6163086891174316,right,1278.343017578125,449.5342712402344
10209,340,3815,1,car,0.5423224568367004,left,652.6479187011719,646.8457336425781
10215,340,3833,1,car,0.4086357653141022,left,663.494873046875,683.6739501953125
10234,341,3749,1,car,0.8893184065818787,right,1277.1148681640625,487.75599670410156
10237,341,3939,1,car,0.7974385023117065,bottom,1281.1717529296875,898.760986328125
10249,341,3820,1,car,0.5974425077438354,right,1277.7432250976562,446.2771911621094
10261,342,3849,1,car,0.7556651830673218,left,653.5070495605469,605.5020141601562
10277,342,3883,1,car,0.6004745960235596,left,652.1770935058594,686.4373168945312
10286,343,3835,1,car,0.6398247480392456,left,650.4902038574219,650.119140625
10306,343,3889,1,car,0.7104719877243042,left,651.95751953125,607.7713317871094
10317,344,3871,1,car,0.33971723914146423,right,1276.1648559570312,447.4252624511719
10330,344,3884,1,car,0.3251948356628418,left,652.9297790527344,650.2777709960938
10332,344,3952,1,car,0.5192476511001587,left,650.0821533203125,682.5548095703125
10335,344,3354,1,car,0.7911677956581116,right,1279.9937133789062,281.6800231933594
10336,344,3978,1,car,0.34907740354537964,right,1271.9925537109375,484.6014709472656
10356,345,3933,1,car,0.7165055871009827,left,653.0804748535156,608.3789978027344
10380,346,3888,1,car,0.8696136474609375,right,1276.0767822265625,484.6698455810547
10396,346,4085,1,car,0.2756462097167969,left,651.5653381347656,870.01025390625
10411,347,4001,1,car,0.8893529176712036,right,1279.9009399414062,411.9550018310547
10431,348,3966,1,car,0.7741954922676086,left,653.4292297363281,602.4696655273438
10438,348,3943,1,car,0.8216173648834229,right,1278.6949462890625,482.1562805175781
10463,349,3979,1,car,0.460041344165802,left,652.7638854980469,645.69482421875
10470,349,4026,1,car,0.7897458076477051,bottom,1302.4822998046875,899.2606811523438
10481,349,3926,1,car,0.4663753807544708,left,653.2081604003906,862.760986328125
10485,349,4009,1,car,0.7430218458175659,left,653.92578125,680.7310791015625
10490,350,3983,1,car,0.7036465406417847,right,1279.4249877929688,484.9429931640625
10493,350,3995,1,car,0.7583073973655701,left,651.8025512695312,605.590087890625
10495,350,3988,1,car,0.6866235136985779,right,1277.9599609375,447.074951171875
10519,350,4041,1,car,0.3134538233280182,left,650.2424926757812,649.2248840332031
10557,352,4090,1,car,0.6517101526260376,left,650.7221069335938,864.8386535644531
10567,352,3720,1,car,0.698681116104126,right,1279.5262451171875,289.6822052001953
10571,352,4040,1,car,0.6740571856498718,right,1277.0064086914062,484.7021789550781
10588,353,4095,1,car,0.29099661111831665,left,715.8824462890625,646.0994262695312
10595,353,4042,1,car,0.31232595443725586,left,653.7637939453125,605.3708801269531
10634,354,4023,1,car,0.4811497926712036,left,651.0949401855469,863.2808532714844
10657,355,4131,1,car,0.88705974817276,right,1278.5339965820312,481.7928161621094
10658,355,4097,1,car,0.2772831618785858,left,650.9376220703125,608.5503845214844
10669,355,4164,1,car,0.6916853189468384,left,651.3049011230469,648.4263610839844
10691,356,4155,1,car,0.6022036671638489,left,653.2124633789062,595.61767578125
10703,357,4178,1,car,0.7744321227073669,right,1276.5345458984375,481.4313049316406
10766,359,4207,1,car,0.550592839717865,left,652.8010559082031,605.6185913085938
10775,359,4232,1,car,0.8314955830574036,right,1276.9202270507812,483.09690856933594
10828,361,4276,1,car,0.8574893474578857,right,1277.4208984375,475.68443298339844
10839,361,4265,1,car,0.5702437162399292,right,1224.8215942382812,407.7278594970703
10865,362,3562,1,car,0.6964683532714844,left,652.3482971191406,604.8829650878906
10868,362,4297,1,car,0.8935997486114502,bottom,1277.1272583007812,899.4935913085938
10886,363,4330,1,car,0.8425220847129822,right,1277.2245483398438,443.03379821777344
10904,363,4321,1,car,0.877976655960083,right,1279.9163818359375,483.2321472167969
10942,365,4372,1,car,0.5691381096839905,right,1277.5148315429688,443.28564453125
10996,366,4364,1,car,0.6686662435531616,right,1277.179931640625,479.4768981933594
11008,367,4411,1,car,0.744513988494873,right,1279.2916870117188,407.3472442626953
11081,369,4420,1,car,0.8990958333015442,right,1279.0751953125,482.5025939941406
11113,370,4461,1,car,0.8464743494987488,right,1276.7552490234375,445.0421600341797
11169,372,4452,1,car,0.8365775346755981,right,1277.0025024414062,479.06300354003906
11214,374,4497,1,car,0.7638655304908752,right,1279.7893676757812,445.2861633300781
11254,375,4443,1,car,0.7604809999465942,right,1279.1185302734375,276.85790252685547
11280,376,2262,1,car,0.7523067593574524,right,1278.9545288085938,558.2574157714844
11282,376,4515,1,car,0.8297563791275024,right,1277.2835083007812,481.6103515625
11305,377,4520,1,car,0.2938655912876129,top,594.4234008789062,271.54737854003906
11321,377,4473,1,car,0.7121723890304565,right,1277.71484375,285.3347930908203
11321,377,4532,1,car,0.2594859302043915,right,1261.2449951171875,446.0187530517578
11327,377,2483,1,car,0.7001097202301025,right,1279.4818725585938,522.6864624023438
11372,379,2294,1,car,0.8117805123329163,right,1279.1937255859375,555.9227905273438
11378,379,4567,1,car,0.7511609792709351,right,1276.4718017578125,478.2620849609375
11402,380,2503,1,car,0.7521274089813232,right,1277.7078857421875,517.9220886230469
11427,381,2355,1,car,0.7149642109870911,right,1278.3930053710938,553.1718444824219
11467,382,2582,1,car,0.7459033131599426,right,1278.4638671875,516.7052459716797
11477,382,2523,1,car,0.7360890507698059,right,1278.3628540039062,557.4381713867188
11507,383,4593,1,car,0.8212210536003113,right,1276.3101196289062,476.0956268310547
11529,384,2781,1,car,0.7865071296691895,right,1278.546630859375,519.5296478271484
11563,385,4587,1,car,0.42791256308555603,left,658.6643981933594,898.921142578125
11571,386,2555,1,car,0.7618512511253357,right,1276.8789672851562,563.8844909667969
11597,386,2849,1,car,0.7465595006942749,right,1277.530029296875,519.0724182128906
11674,389,2875,1,car,0.7503984570503235,right,1279.94091796875,521.7944641113281
11700,390,2680,1,car,0.7890551686286926,right,1279.8431396484375,551.9761657714844
11722,391,2254,1,car,0.6780570149421692,left,651.4716186523438,555.6260375976562
11730,391,3449,1,car,0.6782565116882324,right,1278.5540771484375,519.3099060058594
11736,391,4612,1,car,0.5933845043182373,right,1279.4800415039062,256.05511474609375
11779,393,2383,1,car,0.6260779500007629,left,650.4228210449219,549.44189453125
11779,393,3851,1,car,0.39201074838638306,right,1279.9678344726562,524.7836608886719
11790,393,4745,1,car,0.7538740038871765,bottom,1291.2738647460938,899.9159545898438
11793,393,2731,1,car,0.6803687810897827,right,1279.432373046875,564.6321105957031
11847,395,3019,1,car,0.6969282627105713,left,651.6080627441406,547.8109741210938
11850,395,4619,1,car,0.42621591687202454,right,1276.8768310546875,560.91064453125
11850,395,4679,1,car,0.5656901001930237,right,1279.9707641601562,268.4075927734375
11899,397,4002,1,car,0.6690846085548401,right,1279.844482421875,519.8648223876953
11914,397,4757,1,car,0.38291674852371216,left,679.4994812011719,901.8157653808594
11923,397,4697,1,car,0.796597957611084,right,1277.8441772460938,557.9103698730469
11933,398,3221,1,car,0.4116937816143036,left,650.7205505371094,540.3483276367188
11939,398,4695,1,car,0.6545416116714478,right,1278.9931640625,518.5902862548828
11980,399,4726,1,car,0.27229252457618713,right,1279.9313354492188,264.2216262817383
12005,400,4728,1,car,0.6889467239379883,right,1278.47509765625,517.5339508056641
12058,402,4772,1,car,0.31475257873535156,right,1260.3973388671875,581.4036560058594
12067,402,4760,1,car,0.7739790678024292,right,1279.2947998046875,515.9219360351562
12094,403,4754,1,car,0.7571271657943726,right,1279.2586059570312,271.8528747558594
12127,404,4794,1,car,0.8150430917739868,right,1278.0402221679688,553.4441528320312
12141,405,4790,1,car,0.7863878607749939,right,1278.51611328125,512.169189453125
12181,406,4820,1,car,0.41989773511886597,right,1279.9722900390625,552.8268432617188
12184,406,4777,1,car,0.7359606623649597,right,1278.5078125,272.35621643066406
12215,407,4828,1,car,0.696426272392273,right,1277.2460327148438,515.2166595458984
12224,407,4942,1,car,0.2533011734485626,left,650.1476135253906,856.9577331542969
12255,408,4890,1,car,0.790036678314209,right,1277.2532348632812,557.41943359375
12262,409,4864,1,car,0.7679558992385864,right,1278.1700439453125,515.0504760742188
12322,411,4906,1,car,0.7014007568359375,right,1278.687744140625,516.7180633544922
12330,411,4935,1,car,0.6964704990386963,right,1279.4286499023438,555.5052185058594
12381,413,4947,1,car,0.7578659653663635,right,1278.7433471679688,521.2494201660156
12391,413,5014,1,car,0.4106847047805786,right,1278.6777954101562,555.489013671875
12403,413,4815,1,car,0.8036076426506042,right,1279.737548828125,281.6959991455078
12444,415,4983,1,car,0.7334451675415039,right,1278.6589965820312,554.1184692382812
12456,415,4849,1,car,0.6234038472175598,right,1279.8385620117188,277.6959915161133
12489,416,5033,1,car,0.6281836032867432,right,1279.5667114257812,516.5387268066406
12492,416,5011,1,car,0.6403654217720032,right,1278.1741333007812,553.1620483398438
12543,418,5066,1,car,0.6711597442626953,right,1277.903564453125,515.6262817382812
12564,419,5057,1,car,0.675957441329956,right,1278.0874633789062,554.2696533203125
12591,420,5094,1,car,0.7512366771697998,right,1277.69970703125,515.1928863525391
12621,421,5107,1,car,0.7525193095207214,right,1277.0123901367188,558.4830932617188
12626,421,5200,1,car,0.5489857196807861,left,650.059326171875,877.1647644042969
12640,421,4863,1,car,0.6415367126464844,right,1278.82177734375,280.8818817138672
12687,423,5245,1,car,0.5008634328842163,bottom,1303.6629638671875,898.6394348144531
12837,428,5197,1,car,0.7397926449775696,right,1279.599609375,269.4789352416992
12842,428,2929,1,car,0.8878063559532166,top,874.9718933105469,251.5972671508789
12856,428,3051,0,bus,0.821570098400116,top,792.0088500976562,250.17156219482422
12863,429,3384,0,bus,0.7946624159812927,bottom,1126.5706176757812,899.4617919921875
12870,429,4003,1,car,0.8520768284797668,bottom,1041.175048828125,899.0077514648438
12881,429,2905,1,car,0.779167652130127,top,917.3031921386719,250.64111328125
12894,430,2969,1,car,0.8256710171699524,top,871.6785888671875,253.2178726196289
12899,430,3250,1,car,0.7890582084655762,top,834.9729919433594,250.62899780273438
12908,430,3468,0,bus,0.8650844693183899,bottom,1082.760009765625,899.1412048339844
12913,430,5328,1,car,0.5298169851303101,left,650.7796020507812,862.4232482910156
12940,431,4139,1,car,0.7934190630912781,bottom,1038.56640625,898.5634460449219
12946,431,5379,1,car,0.7034527659416199,bottom,1123.0570678710938,898.0341796875
12948,432,4641,1,car,0.7823535799980164,top,795.2800903320312,251.0318832397461
12955,432,2934,1,car,0.8454642295837402,top,915.6275939941406,252.23641204833984
12969,432,3050,1,car,0.8577195405960083,top,868.3899536132812,250.28363800048828
12979,433,3550,1,car,0.7930940389633179,top,832.3193969726562,250.59471130371094
12987,433,5413,1,car,0.681911826133728,bottom,1118.5593872070312,899.6387634277344
13000,433,5411,1,car,0.7239678502082825,bottom,1078.6995849609375,897.655029296875
13004,433,5403,1,car,0.7816288471221924,bottom,1038.925537109375,898.1806030273438
13009,434,2975,1,car,0.7694869637489319,top,921.3044128417969,251.0397186279297
13031,434,4435,1,car,0.800081193447113,top,829.6453247070312,250.88616943359375
13036,434,5408,1,car,0.7715718746185303,top,872.0766296386719,251.77479553222656
13038,435,5438,1,car,0.6787384152412415,bottom,1039.2210083007812,898.2834777832031
